Subj,Trial,Game,Stim11,Stim12,Stim13,Stim21,Stim22,Stim23,Stim31,Stim32,Stim33,Choice,Chosen1,Chosen2,Chosen3,Unchosen1,Unchosen2,Unchosen3,Unchosen4,Unchosen5,Unchosen6,Outcome,Dim,Feat,CenterDim,CenterFeat,Correct,LearnedGame,RT,WithinGameTrial,Adult,Age,IQ,PoL,AgeGroup,MeanLearned,Learned
39,1,1,3,4,7,2,5,9,1,6,8,2.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,1.0,2,5,,,1.0,True,0.96184,1,False,14.316515739542906,116.0,3.0,Adolescent,0.55,True
39,2,1,3,6,8,1,5,7,2,4,9,3.0,2.0,4.0,9.0,1.0,3.0,5.0,6.0,7.0,8.0,0.0,2,5,,,0.0,True,1.2413,2,False,14.316515739542906,116.0,3.0,Adolescent,0.55,True
39,3,1,2,6,8,3,4,7,1,5,9,3.0,1.0,5.0,9.0,2.0,3.0,4.0,6.0,7.0,8.0,1.0,2,5,,,1.0,True,1.0477,3,False,14.316515739542906,116.0,3.0,Adolescent,0.55,True
39,4,1,1,5,7,2,4,9,3,6,8,1.0,1.0,5.0,7.0,2.0,3.0,4.0,6.0,8.0,9.0,1.0,2,5,,,1.0,True,0.70215,4,False,14.316515739542906,116.0,3.0,Adolescent,0.55,True
39,5,1,3,6,8,1,5,7,2,4,9,2.0,1.0,5.0,7.0,2.0,3.0,4.0,6.0,8.0,9.0,1.0,2,5,,,1.0,True,0.76411,5,False,14.316515739542906,116.0,3.0,Adolescent,0.55,True
39,6,1,3,5,8,1,6,7,2,4,9,1.0,3.0,5.0,8.0,1.0,2.0,4.0,6.0,7.0,9.0,1.0,2,5,,,1.0,True,0.6596,6,False,14.316515739542906,116.0,3.0,Adolescent,0.55,True
39,7,1,1,4,8,3,5,9,2,6,7,2.0,3.0,5.0,9.0,1.0,2.0,4.0,6.0,7.0,8.0,1.0,2,5,,,1.0,True,0.80134,7,False,14.316515739542906,116.0,3.0,Adolescent,0.55,True
39,8,1,2,6,8,1,4,7,3,5,9,3.0,3.0,5.0,9.0,1.0,2.0,4.0,6.0,7.0,8.0,1.0,2,5,,,1.0,True,0.57681,8,False,14.316515739542906,116.0,3.0,Adolescent,0.55,True
39,9,1,2,6,8,3,4,9,1,5,7,3.0,1.0,5.0,7.0,2.0,3.0,4.0,6.0,8.0,9.0,1.0,2,5,,,1.0,True,0.67203,9,False,14.316515739542906,116.0,3.0,Adolescent,0.55,True
39,10,1,3,5,8,1,4,7,2,6,9,1.0,3.0,5.0,8.0,1.0,2.0,4.0,6.0,7.0,9.0,1.0,2,5,,,1.0,True,0.58262,10,False,14.316515739542906,116.0,3.0,Adolescent,0.55,True
39,11,1,2,5,8,1,6,9,3,4,7,1.0,2.0,5.0,8.0,1.0,3.0,4.0,6.0,7.0,9.0,0.0,2,5,,,1.0,True,0.57304,11,False,14.316515739542906,116.0,3.0,Adolescent,0.55,True
39,12,1,2,5,7,3,4,9,1,6,8,1.0,2.0,5.0,7.0,1.0,3.0,4.0,6.0,8.0,9.0,1.0,2,5,,,1.0,True,0.58735,12,False,14.316515739542906,116.0,3.0,Adolescent,0.55,True
