Subj,Trial,Game,Stim11,Stim12,Stim13,Stim21,Stim22,Stim23,Stim31,Stim32,Stim33,Choice,Chosen1,Chosen2,Chosen3,Unchosen1,Unchosen2,Unchosen3,Unchosen4,Unchosen5,Unchosen6,Outcome,Dim,Feat,CenterDim,CenterFeat,Correct,LearnedGame,RT,WithinGameTrial,Adult,Age,IQ,PoL,AgeGroup,MeanLearned,Learned
45,1,1,2,5,9,1,6,8,3,4,7,1.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,0.0,3,7,,,0.0,True,0.78801,1,True,22.595946528676155,129.0,5.0,Adult,0.7017543859649122,True
45,2,1,3,5,8,2,4,9,1,6,7,1.0,3.0,5.0,8.0,1.0,2.0,4.0,6.0,7.0,9.0,0.0,3,7,,,0.0,True,0.87564,2,True,22.595946528676155,129.0,5.0,Adult,0.7017543859649122,True
45,3,1,2,5,8,1,6,7,3,4,9,3.0,3.0,4.0,9.0,1.0,2.0,5.0,6.0,7.0,8.0,0.0,3,7,,,0.0,True,0.91452,3,True,22.595946528676155,129.0,5.0,Adult,0.7017543859649122,True
45,4,1,2,5,9,3,6,8,1,4,7,2.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,0.0,3,7,,,0.0,True,1.2733,4,True,22.595946528676155,129.0,5.0,Adult,0.7017543859649122,True
45,5,1,1,5,7,3,4,8,2,6,9,1.0,1.0,5.0,7.0,2.0,3.0,4.0,6.0,8.0,9.0,1.0,3,7,,,1.0,True,1.1675,5,True,22.595946528676155,129.0,5.0,Adult,0.7017543859649122,True
45,6,1,3,5,8,2,4,9,1,6,7,3.0,1.0,6.0,7.0,2.0,3.0,4.0,5.0,8.0,9.0,1.0,3,7,,,1.0,True,0.6146,6,True,22.595946528676155,129.0,5.0,Adult,0.7017543859649122,True
45,7,1,3,5,8,2,4,9,1,6,7,3.0,1.0,6.0,7.0,2.0,3.0,4.0,5.0,8.0,9.0,1.0,3,7,,,1.0,True,0.4372,7,True,22.595946528676155,129.0,5.0,Adult,0.7017543859649122,True
45,8,1,3,4,7,1,6,9,2,5,8,1.0,3.0,4.0,7.0,1.0,2.0,5.0,6.0,8.0,9.0,1.0,3,7,,,1.0,True,0.45959,8,True,22.595946528676155,129.0,5.0,Adult,0.7017543859649122,True
45,9,1,1,5,8,2,4,7,3,6,9,2.0,2.0,4.0,7.0,1.0,3.0,5.0,6.0,8.0,9.0,0.0,3,7,,,1.0,True,0.49723,9,True,22.595946528676155,129.0,5.0,Adult,0.7017543859649122,True
45,10,1,2,5,9,1,4,8,3,6,7,3.0,3.0,6.0,7.0,1.0,2.0,4.0,5.0,8.0,9.0,1.0,3,7,,,1.0,True,0.40861,10,True,22.595946528676155,129.0,5.0,Adult,0.7017543859649122,True
