Subj,Trial,Game,Stim11,Stim12,Stim13,Stim21,Stim22,Stim23,Stim31,Stim32,Stim33,Choice,Chosen1,Chosen2,Chosen3,Unchosen1,Unchosen2,Unchosen3,Unchosen4,Unchosen5,Unchosen6,Outcome,Dim,Feat,CenterDim,CenterFeat,Correct,LearnedGame,RT,WithinGameTrial,Adult,Age,IQ,PoL,AgeGroup,MeanLearned,Learned
38,1,1,2,5,8,1,6,9,3,4,7,2.0,1.0,6.0,9.0,2.0,3.0,4.0,5.0,7.0,8.0,0.0,3,8,,,0.0,True,1.1348,1,True,25.604906329356524,109.0,5.0,Adult,0.7512562814070352,True
38,2,1,1,6,9,2,5,8,3,4,7,3.0,3.0,4.0,7.0,1.0,2.0,5.0,6.0,8.0,9.0,0.0,3,8,,,0.0,True,1.1664,2,True,25.604906329356524,109.0,5.0,Adult,0.7512562814070352,True
38,3,1,3,6,9,2,4,8,1,5,7,1.0,3.0,6.0,9.0,1.0,2.0,4.0,5.0,7.0,8.0,0.0,3,8,,,0.0,True,1.3561,3,True,25.604906329356524,109.0,5.0,Adult,0.7512562814070352,True
38,4,1,3,4,8,1,6,7,2,5,9,3.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,0.0,3,8,,,0.0,True,1.7071,4,True,25.604906329356524,109.0,5.0,Adult,0.7512562814070352,True
38,5,1,1,4,7,3,5,8,2,6,9,2.0,3.0,5.0,8.0,1.0,2.0,4.0,6.0,7.0,9.0,1.0,3,8,,,1.0,True,0.75391,5,True,25.604906329356524,109.0,5.0,Adult,0.7512562814070352,True
38,6,1,2,5,8,3,4,9,1,6,7,1.0,2.0,5.0,8.0,1.0,3.0,4.0,6.0,7.0,9.0,1.0,3,8,,,1.0,True,0.93649,6,True,25.604906329356524,109.0,5.0,Adult,0.7512562814070352,True
38,7,1,3,4,9,1,5,8,2,6,7,2.0,1.0,5.0,8.0,2.0,3.0,4.0,6.0,7.0,9.0,1.0,3,8,,,1.0,True,0.67825,7,True,25.604906329356524,109.0,5.0,Adult,0.7512562814070352,True
38,8,1,2,4,7,1,6,8,3,5,9,2.0,1.0,6.0,8.0,2.0,3.0,4.0,5.0,7.0,9.0,1.0,3,8,,,1.0,True,0.53389,8,True,25.604906329356524,109.0,5.0,Adult,0.7512562814070352,True
38,9,1,3,4,7,1,5,9,2,6,8,3.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,0.0,3,8,,,1.0,True,0.46071,9,True,25.604906329356524,109.0,5.0,Adult,0.7512562814070352,True
38,10,1,2,6,9,3,4,7,1,5,8,3.0,1.0,5.0,8.0,2.0,3.0,4.0,6.0,7.0,9.0,1.0,3,8,,,1.0,True,0.55473,10,True,25.604906329356524,109.0,5.0,Adult,0.7512562814070352,True
38,11,1,1,4,8,3,5,7,2,6,9,1.0,1.0,4.0,8.0,2.0,3.0,5.0,6.0,7.0,9.0,1.0,3,8,,,1.0,True,0.57739,11,True,25.604906329356524,109.0,5.0,Adult,0.7512562814070352,True
38,12,1,2,5,8,3,4,7,1,6,9,1.0,2.0,5.0,8.0,1.0,3.0,4.0,6.0,7.0,9.0,0.0,3,8,,,1.0,True,0.48791,12,True,25.604906329356524,109.0,5.0,Adult,0.7512562814070352,True
38,13,1,1,5,7,2,4,9,3,6,8,3.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,1.0,3,8,,,1.0,True,0.55939,13,True,25.604906329356524,109.0,5.0,Adult,0.7512562814070352,True
38,14,1,1,6,9,2,5,7,3,4,8,3.0,3.0,4.0,8.0,1.0,2.0,5.0,6.0,7.0,9.0,0.0,3,8,,,1.0,True,0.46178,14,True,25.604906329356524,109.0,5.0,Adult,0.7512562814070352,True
38,15,1,1,5,7,2,6,9,3,4,8,3.0,3.0,4.0,8.0,1.0,2.0,5.0,6.0,7.0,9.0,1.0,3,8,,,1.0,True,0.51677,15,True,25.604906329356524,109.0,5.0,Adult,0.7512562814070352,True
38,16,1,3,4,8,2,5,9,1,6,7,1.0,3.0,4.0,8.0,1.0,2.0,5.0,6.0,7.0,9.0,0.0,3,8,,,1.0,True,0.57921,16,True,25.604906329356524,109.0,5.0,Adult,0.7512562814070352,True
