Subj,Trial,Game,Stim11,Stim12,Stim13,Stim21,Stim22,Stim23,Stim31,Stim32,Stim33,Choice,Chosen1,Chosen2,Chosen3,Unchosen1,Unchosen2,Unchosen3,Unchosen4,Unchosen5,Unchosen6,Outcome,Dim,Feat,CenterDim,CenterFeat,Correct,LearnedGame,RT,WithinGameTrial,Adult,Age,IQ,PoL,AgeGroup,MeanLearned,Learned
61,1,1,2,4,8,1,6,9,3,5,7,1.0,2.0,4.0,8.0,1.0,3.0,5.0,6.0,7.0,9.0,1.0,2,4,,,1.0,True,0.80844,1,False,17.057160653538403,108.0,1.0,Adolescent,0.5,False
61,2,1,3,6,9,1,4,7,2,5,8,2.0,1.0,4.0,7.0,2.0,3.0,5.0,6.0,8.0,9.0,1.0,2,4,,,1.0,True,0.77618,2,False,17.057160653538403,108.0,1.0,Adolescent,0.5,False
61,3,1,3,4,9,2,5,7,1,6,8,1.0,3.0,4.0,9.0,1.0,2.0,5.0,6.0,7.0,8.0,0.0,2,4,,,1.0,True,0.62974,3,False,17.057160653538403,108.0,1.0,Adolescent,0.5,False
61,4,1,3,6,9,1,4,7,2,5,8,2.0,1.0,4.0,7.0,2.0,3.0,5.0,6.0,8.0,9.0,1.0,2,4,,,1.0,True,0.50118,4,False,17.057160653538403,108.0,1.0,Adolescent,0.5,False
61,5,1,3,6,9,2,5,7,1,4,8,3.0,1.0,4.0,8.0,2.0,3.0,5.0,6.0,7.0,9.0,1.0,2,4,,,1.0,True,0.61942,5,False,17.057160653538403,108.0,1.0,Adolescent,0.5,False
61,6,1,2,6,8,3,5,7,1,4,9,3.0,1.0,4.0,9.0,2.0,3.0,5.0,6.0,7.0,8.0,1.0,2,4,,,1.0,True,0.64261,6,False,17.057160653538403,108.0,1.0,Adolescent,0.5,False
61,7,1,1,5,8,2,6,9,3,4,7,3.0,3.0,4.0,7.0,1.0,2.0,5.0,6.0,8.0,9.0,1.0,2,4,,,1.0,True,0.62476,7,False,17.057160653538403,108.0,1.0,Adolescent,0.5,False
61,8,1,1,5,7,3,4,8,2,6,9,2.0,3.0,4.0,8.0,1.0,2.0,5.0,6.0,7.0,9.0,0.0,2,4,,,1.0,True,0.38331,8,False,17.057160653538403,108.0,1.0,Adolescent,0.5,False
61,9,1,3,6,9,2,5,8,1,4,7,3.0,1.0,4.0,7.0,2.0,3.0,5.0,6.0,8.0,9.0,1.0,2,4,,,1.0,True,0.75876,9,False,17.057160653538403,108.0,1.0,Adolescent,0.5,False
61,10,1,2,6,8,1,5,9,3,4,7,3.0,3.0,4.0,7.0,1.0,2.0,5.0,6.0,8.0,9.0,1.0,2,4,,,1.0,True,0.62959,10,False,17.057160653538403,108.0,1.0,Adolescent,0.5,False
61,11,1,2,5,9,1,6,8,3,4,7,3.0,3.0,4.0,7.0,1.0,2.0,5.0,6.0,8.0,9.0,1.0,2,4,,,1.0,True,0.47612,11,False,17.057160653538403,108.0,1.0,Adolescent,0.5,False
61,12,1,2,6,9,1,5,8,3,4,7,3.0,3.0,4.0,7.0,1.0,2.0,5.0,6.0,8.0,9.0,1.0,2,4,,,1.0,True,0.41099,12,False,17.057160653538403,108.0,1.0,Adolescent,0.5,False
61,13,1,1,6,9,3,4,7,2,5,8,2.0,3.0,4.0,7.0,1.0,2.0,5.0,6.0,8.0,9.0,1.0,2,4,,,1.0,True,0.44882,13,False,17.057160653538403,108.0,1.0,Adolescent,0.5,False
61,14,1,3,5,9,1,4,8,2,6,7,2.0,1.0,4.0,8.0,2.0,3.0,5.0,6.0,7.0,9.0,1.0,2,4,,,1.0,True,0.4313,14,False,17.057160653538403,108.0,1.0,Adolescent,0.5,False
61,15,1,3,6,7,1,5,9,2,4,8,3.0,2.0,4.0,8.0,1.0,3.0,5.0,6.0,7.0,9.0,1.0,2,4,,,1.0,True,0.76598,15,False,17.057160653538403,108.0,1.0,Adolescent,0.5,False
61,16,1,2,4,9,1,5,7,3,6,8,1.0,2.0,4.0,9.0,1.0,3.0,5.0,6.0,7.0,8.0,1.0,2,4,,,1.0,True,0.46951,16,False,17.057160653538403,108.0,1.0,Adolescent,0.5,False
61,17,1,1,5,7,3,4,8,2,6,9,2.0,3.0,4.0,8.0,1.0,2.0,5.0,6.0,7.0,9.0,1.0,2,4,,,1.0,True,0.45128,17,False,17.057160653538403,108.0,1.0,Adolescent,0.5,False
61,18,1,1,5,8,2,6,7,3,4,9,3.0,3.0,4.0,9.0,1.0,2.0,5.0,6.0,7.0,8.0,1.0,2,4,,,1.0,True,0.44995,18,False,17.057160653538403,108.0,1.0,Adolescent,0.5,False
