Subj,Trial,Game,Stim11,Stim12,Stim13,Stim21,Stim22,Stim23,Stim31,Stim32,Stim33,Choice,Chosen1,Chosen2,Chosen3,Unchosen1,Unchosen2,Unchosen3,Unchosen4,Unchosen5,Unchosen6,Outcome,Dim,Feat,CenterDim,CenterFeat,Correct,LearnedGame,RT,WithinGameTrial,Adult,Age,IQ,PoL,AgeGroup,MeanLearned,Learned
26,1,1,1,4,8,2,5,9,3,6,7,3.0,3.0,6.0,7.0,1.0,2.0,4.0,5.0,8.0,9.0,0.0,3,9,,,0.0,True,0.99228,1,True,23.2995886294722,96.0,2.0,Adult,0.6482412060301508,True
26,2,1,2,4,8,3,6,9,1,5,7,2.0,3.0,6.0,9.0,1.0,2.0,4.0,5.0,7.0,8.0,1.0,3,9,,,1.0,True,0.91146,2,True,23.2995886294722,96.0,2.0,Adult,0.6482412060301508,True
26,3,1,1,6,7,3,5,8,2,4,9,3.0,2.0,4.0,9.0,1.0,3.0,5.0,6.0,7.0,8.0,1.0,3,9,,,1.0,True,0.71848,3,True,23.2995886294722,96.0,2.0,Adult,0.6482412060301508,True
26,4,1,3,5,7,1,6,9,2,4,8,2.0,1.0,6.0,9.0,2.0,3.0,4.0,5.0,7.0,8.0,1.0,3,9,,,1.0,True,0.97283,4,True,23.2995886294722,96.0,2.0,Adult,0.6482412060301508,True
26,5,1,1,6,9,2,4,8,3,5,7,1.0,1.0,6.0,9.0,2.0,3.0,4.0,5.0,7.0,8.0,0.0,3,9,,,1.0,True,0.65922,5,True,23.2995886294722,96.0,2.0,Adult,0.6482412060301508,True
26,6,1,3,4,9,1,5,7,2,6,8,1.0,3.0,4.0,9.0,1.0,2.0,5.0,6.0,7.0,8.0,1.0,3,9,,,1.0,True,0.59336,6,True,23.2995886294722,96.0,2.0,Adult,0.6482412060301508,True
26,7,1,3,6,7,2,4,8,1,5,9,3.0,1.0,5.0,9.0,2.0,3.0,4.0,6.0,7.0,8.0,1.0,3,9,,,1.0,True,1.025,7,True,23.2995886294722,96.0,2.0,Adult,0.6482412060301508,True
26,8,1,1,6,9,3,5,8,2,4,7,1.0,1.0,6.0,9.0,2.0,3.0,4.0,5.0,7.0,8.0,0.0,3,9,,,1.0,True,0.75911,8,True,23.2995886294722,96.0,2.0,Adult,0.6482412060301508,True
26,9,1,2,4,8,3,5,7,1,6,9,3.0,1.0,6.0,9.0,2.0,3.0,4.0,5.0,7.0,8.0,1.0,3,9,,,1.0,True,0.80656,9,True,23.2995886294722,96.0,2.0,Adult,0.6482412060301508,True
26,10,1,3,5,9,1,4,8,2,6,7,1.0,3.0,5.0,9.0,1.0,2.0,4.0,6.0,7.0,8.0,1.0,3,9,,,1.0,True,0.78073,10,True,23.2995886294722,96.0,2.0,Adult,0.6482412060301508,True
26,11,1,1,6,9,2,4,8,3,5,7,1.0,1.0,6.0,9.0,2.0,3.0,4.0,5.0,7.0,8.0,1.0,3,9,,,1.0,True,0.4999,11,True,23.2995886294722,96.0,2.0,Adult,0.6482412060301508,True
26,12,1,2,4,8,1,5,9,3,6,7,2.0,1.0,5.0,9.0,2.0,3.0,4.0,6.0,7.0,8.0,1.0,3,9,,,1.0,True,0.6253,12,True,23.2995886294722,96.0,2.0,Adult,0.6482412060301508,True
26,13,1,3,5,9,1,4,8,2,6,7,1.0,3.0,5.0,9.0,1.0,2.0,4.0,6.0,7.0,8.0,1.0,3,9,,,1.0,True,0.60101,13,True,23.2995886294722,96.0,2.0,Adult,0.6482412060301508,True
26,14,1,2,6,8,1,4,9,3,5,7,2.0,1.0,4.0,9.0,2.0,3.0,5.0,6.0,7.0,8.0,1.0,3,9,,,1.0,True,0.54336,14,True,23.2995886294722,96.0,2.0,Adult,0.6482412060301508,True
26,15,1,1,4,8,3,6,9,2,5,7,2.0,3.0,6.0,9.0,1.0,2.0,4.0,5.0,7.0,8.0,0.0,3,9,,,1.0,True,0.59847,15,True,23.2995886294722,96.0,2.0,Adult,0.6482412060301508,True
26,16,1,3,5,7,1,6,9,2,4,8,2.0,1.0,6.0,9.0,2.0,3.0,4.0,5.0,7.0,8.0,1.0,3,9,,,1.0,True,0.43702,16,True,23.2995886294722,96.0,2.0,Adult,0.6482412060301508,True
26,17,1,1,4,9,3,6,8,2,5,7,1.0,1.0,4.0,9.0,2.0,3.0,5.0,6.0,7.0,8.0,1.0,3,9,,,1.0,True,0.6189,17,True,23.2995886294722,96.0,2.0,Adult,0.6482412060301508,True
