Subj,Trial,Game,Stim11,Stim12,Stim13,Stim21,Stim22,Stim23,Stim31,Stim32,Stim33,Choice,Chosen1,Chosen2,Chosen3,Unchosen1,Unchosen2,Unchosen3,Unchosen4,Unchosen5,Unchosen6,Outcome,Dim,Feat,CenterDim,CenterFeat,Correct,LearnedGame,RT,WithinGameTrial,Adult,Age,IQ,PoL,AgeGroup,MeanLearned,Learned
28,1,1,1,5,9,2,6,8,3,4,7,1.0,1.0,5.0,9.0,2.0,3.0,4.0,6.0,7.0,8.0,0.0,2,4,,,0.0,True,1.2564,1,False,13.987966898704286,109.0,13.0,Adolescent,0.6,True
28,2,1,3,5,8,2,6,9,1,4,7,1.0,3.0,5.0,8.0,1.0,2.0,4.0,6.0,7.0,9.0,0.0,2,4,,,0.0,True,1.5751,2,False,13.987966898704286,109.0,13.0,Adolescent,0.6,True
28,3,1,3,5,7,1,4,9,2,6,8,1.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,9.0,0.0,2,4,,,0.0,True,0.46862,3,False,13.987966898704286,109.0,13.0,Adolescent,0.6,True
28,4,1,2,6,7,1,4,8,3,5,9,1.0,2.0,6.0,7.0,1.0,3.0,4.0,5.0,8.0,9.0,0.0,2,4,,,0.0,True,1.0276,4,False,13.987966898704286,109.0,13.0,Adolescent,0.6,True
28,5,1,2,4,8,3,6,7,1,5,9,3.0,1.0,5.0,9.0,2.0,3.0,4.0,6.0,7.0,8.0,1.0,2,4,,,0.0,True,0.92989,5,False,13.987966898704286,109.0,13.0,Adolescent,0.6,True
28,6,1,3,6,8,1,4,7,2,5,9,1.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,0.0,2,4,,,0.0,True,1.3934,6,False,13.987966898704286,109.0,13.0,Adolescent,0.6,True
28,7,1,2,4,9,1,6,7,3,5,8,2.0,1.0,6.0,7.0,2.0,3.0,4.0,5.0,8.0,9.0,0.0,2,4,,,0.0,True,0.49535,7,False,13.987966898704286,109.0,13.0,Adolescent,0.6,True
28,8,1,3,5,8,1,6,9,2,4,7,2.0,1.0,6.0,9.0,2.0,3.0,4.0,5.0,7.0,8.0,1.0,2,4,,,0.0,True,0.41486,8,False,13.987966898704286,109.0,13.0,Adolescent,0.6,True
28,9,1,1,5,7,3,4,8,2,6,9,1.0,1.0,5.0,7.0,2.0,3.0,4.0,6.0,8.0,9.0,0.0,2,4,,,0.0,True,1.0531,9,False,13.987966898704286,109.0,13.0,Adolescent,0.6,True
28,10,1,2,5,8,3,4,9,1,6,7,3.0,1.0,6.0,7.0,2.0,3.0,4.0,5.0,8.0,9.0,0.0,2,4,,,0.0,True,0.49954,10,False,13.987966898704286,109.0,13.0,Adolescent,0.6,True
28,11,1,3,5,7,2,6,9,1,4,8,2.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,0.0,2,4,,,0.0,True,0.88223,11,False,13.987966898704286,109.0,13.0,Adolescent,0.6,True
28,12,1,3,6,7,1,5,8,2,4,9,2.0,1.0,5.0,8.0,2.0,3.0,4.0,6.0,7.0,9.0,0.0,2,4,,,0.0,True,0.81705,12,False,13.987966898704286,109.0,13.0,Adolescent,0.6,True
28,13,1,3,4,9,1,5,7,2,6,8,1.0,3.0,4.0,9.0,1.0,2.0,5.0,6.0,7.0,8.0,1.0,2,4,,,1.0,True,1.3671,13,False,13.987966898704286,109.0,13.0,Adolescent,0.6,True
28,14,1,3,6,9,1,4,7,2,5,8,2.0,1.0,4.0,7.0,2.0,3.0,5.0,6.0,8.0,9.0,1.0,2,4,,,1.0,True,0.583,14,False,13.987966898704286,109.0,13.0,Adolescent,0.6,True
28,15,1,1,6,9,3,4,8,2,5,7,2.0,3.0,4.0,8.0,1.0,2.0,5.0,6.0,7.0,9.0,1.0,2,4,,,1.0,True,0.55745,15,False,13.987966898704286,109.0,13.0,Adolescent,0.6,True
28,16,1,1,6,9,2,4,7,3,5,8,2.0,2.0,4.0,7.0,1.0,3.0,5.0,6.0,8.0,9.0,1.0,2,4,,,1.0,True,0.45234,16,False,13.987966898704286,109.0,13.0,Adolescent,0.6,True
28,17,1,1,4,8,2,6,9,3,5,7,1.0,1.0,4.0,8.0,2.0,3.0,5.0,6.0,7.0,9.0,1.0,2,4,,,1.0,True,0.90681,17,False,13.987966898704286,109.0,13.0,Adolescent,0.6,True
28,18,1,1,4,9,2,6,8,3,5,7,1.0,1.0,4.0,9.0,2.0,3.0,5.0,6.0,7.0,8.0,1.0,2,4,,,1.0,True,0.70544,18,False,13.987966898704286,109.0,13.0,Adolescent,0.6,True
28,19,1,1,6,9,2,5,8,3,4,7,3.0,3.0,4.0,7.0,1.0,2.0,5.0,6.0,8.0,9.0,1.0,2,4,,,1.0,True,1.047,19,False,13.987966898704286,109.0,13.0,Adolescent,0.6,True
28,20,1,3,5,8,2,6,7,1,4,9,3.0,1.0,4.0,9.0,2.0,3.0,5.0,6.0,7.0,8.0,0.0,2,4,,,1.0,True,1.0939,20,False,13.987966898704286,109.0,13.0,Adolescent,0.6,True
