Subj,Trial,Game,Stim11,Stim12,Stim13,Stim21,Stim22,Stim23,Stim31,Stim32,Stim33,Choice,Chosen1,Chosen2,Chosen3,Unchosen1,Unchosen2,Unchosen3,Unchosen4,Unchosen5,Unchosen6,Outcome,Dim,Feat,CenterDim,CenterFeat,Correct,LearnedGame,RT,WithinGameTrial,Adult,Age,IQ,PoL,AgeGroup,MeanLearned,Learned
46,1,1,1,5,9,3,6,7,2,4,8,3.0,2.0,4.0,8.0,1.0,3.0,5.0,6.0,7.0,9.0,0.0,2,5,,,0.0,False,0.79198,1,True,18.46444485513049,117.0,20.0,Adult,0.25,False
46,2,1,1,5,7,3,6,9,2,4,8,2.0,3.0,6.0,9.0,1.0,2.0,4.0,5.0,7.0,8.0,0.0,2,5,,,0.0,False,0.8545,2,True,18.46444485513049,117.0,20.0,Adult,0.25,False
46,3,1,2,4,8,3,5,9,1,6,7,2.0,3.0,5.0,9.0,1.0,2.0,4.0,6.0,7.0,8.0,1.0,2,5,,,1.0,False,0.70076,3,True,18.46444485513049,117.0,20.0,Adult,0.25,False
46,4,1,3,5,7,1,4,9,2,6,8,1.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,9.0,1.0,2,5,,,1.0,False,1.2277,4,True,18.46444485513049,117.0,20.0,Adult,0.25,False
46,5,1,1,6,8,3,4,9,2,5,7,2.0,3.0,4.0,9.0,1.0,2.0,5.0,6.0,7.0,8.0,0.0,2,5,,,0.0,False,0.86573,5,True,18.46444485513049,117.0,20.0,Adult,0.25,False
46,6,1,2,4,7,1,6,8,3,5,9,3.0,3.0,5.0,9.0,1.0,2.0,4.0,6.0,7.0,8.0,1.0,2,5,,,1.0,False,1.4655,6,True,18.46444485513049,117.0,20.0,Adult,0.25,False
46,7,1,1,4,9,2,6,8,3,5,7,3.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,9.0,1.0,2,5,,,1.0,False,1.0157,7,True,18.46444485513049,117.0,20.0,Adult,0.25,False
46,8,1,1,6,8,2,4,7,3,5,9,3.0,3.0,5.0,9.0,1.0,2.0,4.0,6.0,7.0,8.0,1.0,2,5,,,1.0,False,0.63855,8,True,18.46444485513049,117.0,20.0,Adult,0.25,False
46,9,1,2,5,7,1,6,9,3,4,8,3.0,3.0,4.0,8.0,1.0,2.0,5.0,6.0,7.0,9.0,1.0,2,5,,,0.0,False,1.6606,9,True,18.46444485513049,117.0,20.0,Adult,0.25,False
46,10,1,1,4,9,3,5,8,2,6,7,2.0,3.0,5.0,8.0,1.0,2.0,4.0,6.0,7.0,9.0,1.0,2,5,,,1.0,False,0.68397,10,True,18.46444485513049,117.0,20.0,Adult,0.25,False
46,11,1,1,5,9,3,4,7,2,6,8,2.0,3.0,4.0,7.0,1.0,2.0,5.0,6.0,8.0,9.0,0.0,2,5,,,0.0,False,0.63473,11,True,18.46444485513049,117.0,20.0,Adult,0.25,False
46,12,1,2,6,8,1,5,9,3,4,7,3.0,3.0,4.0,7.0,1.0,2.0,5.0,6.0,8.0,9.0,1.0,2,5,,,0.0,False,1.0643,12,True,18.46444485513049,117.0,20.0,Adult,0.25,False
46,13,1,2,5,9,3,6,7,1,4,8,2.0,3.0,6.0,7.0,1.0,2.0,4.0,5.0,8.0,9.0,0.0,2,5,,,0.0,False,0.76783,13,True,18.46444485513049,117.0,20.0,Adult,0.25,False
46,14,1,2,5,7,1,4,9,3,6,8,3.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,0.0,2,5,,,0.0,False,1.2304,14,True,18.46444485513049,117.0,20.0,Adult,0.25,False
46,15,1,2,5,8,1,6,7,3,4,9,3.0,3.0,4.0,9.0,1.0,2.0,5.0,6.0,7.0,8.0,0.0,2,5,,,0.0,False,1.4055,15,True,18.46444485513049,117.0,20.0,Adult,0.25,False
46,16,1,1,6,7,3,4,8,2,5,9,3.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,1.0,2,5,,,1.0,False,0.699,16,True,18.46444485513049,117.0,20.0,Adult,0.25,False
46,17,1,3,5,8,2,6,7,1,4,9,1.0,3.0,5.0,8.0,1.0,2.0,4.0,6.0,7.0,9.0,1.0,2,5,,,1.0,False,1.0187,17,True,18.46444485513049,117.0,20.0,Adult,0.25,False
46,18,1,3,4,9,2,6,8,1,5,7,3.0,1.0,5.0,7.0,2.0,3.0,4.0,6.0,8.0,9.0,0.0,2,5,,,1.0,False,0.71286,18,True,18.46444485513049,117.0,20.0,Adult,0.25,False
46,19,1,3,4,8,2,5,9,1,6,7,1.0,3.0,4.0,8.0,1.0,2.0,5.0,6.0,7.0,9.0,0.0,2,5,,,0.0,False,1.183,19,True,18.46444485513049,117.0,20.0,Adult,0.25,False
46,20,1,1,4,7,2,6,9,3,5,8,3.0,3.0,5.0,8.0,1.0,2.0,4.0,6.0,7.0,9.0,1.0,2,5,,,1.0,False,0.79797,20,True,18.46444485513049,117.0,20.0,Adult,0.25,False
46,21,2,2,5,9,3,4,7,1,6,8,2.0,3.0,4.0,7.0,1.0,2.0,5.0,6.0,8.0,9.0,1.0,3,7,,,1.0,False,1.0633,1,True,18.46444485513049,117.0,19.0,Adult,0.25,False
