Subj,Trial,Game,Stim11,Stim12,Stim13,Stim21,Stim22,Stim23,Stim31,Stim32,Stim33,Choice,Chosen1,Chosen2,Chosen3,Unchosen1,Unchosen2,Unchosen3,Unchosen4,Unchosen5,Unchosen6,Outcome,Dim,Feat,CenterDim,CenterFeat,Correct,LearnedGame,RT,WithinGameTrial,Adult,Age,IQ,PoL,AgeGroup,MeanLearned,Learned
40,1,1,1,6,7,3,4,8,2,5,9,3.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,0.0,3,7,,,0.0,False,1.5177,1,False,12.985892934146491,121.0,,Adolescent,0.2538071065989847,False
40,3,1,1,6,7,3,5,8,2,4,9,2.0,3.0,5.0,8.0,1.0,2.0,4.0,6.0,7.0,9.0,0.0,3,7,,,0.0,False,0.46755,3,False,12.985892934146491,121.0,,Adolescent,0.2538071065989847,False
40,4,1,1,5,8,3,4,7,2,6,9,1.0,1.0,5.0,8.0,2.0,3.0,4.0,6.0,7.0,9.0,0.0,3,7,,,0.0,False,0.41023,4,False,12.985892934146491,121.0,,Adolescent,0.2538071065989847,False
40,5,1,1,4,8,2,5,7,3,6,9,1.0,1.0,4.0,8.0,2.0,3.0,5.0,6.0,7.0,9.0,1.0,3,7,,,0.0,False,0.32826,5,False,12.985892934146491,121.0,,Adolescent,0.2538071065989847,False
40,6,1,2,5,8,3,6,7,1,4,9,1.0,2.0,5.0,8.0,1.0,3.0,4.0,6.0,7.0,9.0,0.0,3,7,,,0.0,False,1.5747,6,False,12.985892934146491,121.0,,Adolescent,0.2538071065989847,False
40,7,1,3,5,7,1,6,9,2,4,8,2.0,1.0,6.0,9.0,2.0,3.0,4.0,5.0,7.0,8.0,1.0,3,7,,,0.0,False,1.0941,7,False,12.985892934146491,121.0,,Adolescent,0.2538071065989847,False
40,8,1,2,5,9,1,6,7,3,4,8,2.0,1.0,6.0,7.0,2.0,3.0,4.0,5.0,8.0,9.0,1.0,3,7,,,1.0,False,0.55719,8,False,12.985892934146491,121.0,,Adolescent,0.2538071065989847,False
40,9,1,1,6,7,2,5,8,3,4,9,1.0,1.0,6.0,7.0,2.0,3.0,4.0,5.0,8.0,9.0,0.0,3,7,,,1.0,False,0.77171,9,False,12.985892934146491,121.0,,Adolescent,0.2538071065989847,False
40,10,1,2,4,8,3,6,9,1,5,7,3.0,1.0,5.0,7.0,2.0,3.0,4.0,6.0,8.0,9.0,1.0,3,7,,,1.0,False,1.1539,10,False,12.985892934146491,121.0,,Adolescent,0.2538071065989847,False
40,11,1,2,5,8,3,6,7,1,4,9,3.0,1.0,4.0,9.0,2.0,3.0,5.0,6.0,7.0,8.0,1.0,3,7,,,0.0,False,1.2651,11,False,12.985892934146491,121.0,,Adolescent,0.2538071065989847,False
40,12,1,1,6,9,2,5,8,3,4,7,1.0,1.0,6.0,9.0,2.0,3.0,4.0,5.0,7.0,8.0,1.0,3,7,,,0.0,False,1.4956,12,False,12.985892934146491,121.0,,Adolescent,0.2538071065989847,False
40,13,1,3,5,9,1,6,8,2,4,7,2.0,1.0,6.0,8.0,2.0,3.0,4.0,5.0,7.0,9.0,0.0,3,7,,,0.0,False,0.65321,13,False,12.985892934146491,121.0,,Adolescent,0.2538071065989847,False
40,14,1,3,4,7,1,6,8,2,5,9,2.0,1.0,6.0,8.0,2.0,3.0,4.0,5.0,7.0,9.0,0.0,3,7,,,0.0,False,0.50027,14,False,12.985892934146491,121.0,,Adolescent,0.2538071065989847,False
40,15,1,3,6,8,2,4,9,1,5,7,3.0,1.0,5.0,7.0,2.0,3.0,4.0,6.0,8.0,9.0,0.0,3,7,,,1.0,False,0.74767,15,False,12.985892934146491,121.0,,Adolescent,0.2538071065989847,False
40,16,1,2,5,9,1,4,8,3,6,7,1.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,0.0,3,7,,,0.0,False,0.89804,16,False,12.985892934146491,121.0,,Adolescent,0.2538071065989847,False
40,17,1,3,6,9,1,4,8,2,5,7,2.0,1.0,4.0,8.0,2.0,3.0,5.0,6.0,7.0,9.0,0.0,3,7,,,0.0,False,0.48799,17,False,12.985892934146491,121.0,,Adolescent,0.2538071065989847,False
40,18,1,1,4,9,3,6,7,2,5,8,3.0,2.0,5.0,8.0,1.0,3.0,4.0,6.0,7.0,9.0,0.0,3,7,,,0.0,False,0.88746,18,False,12.985892934146491,121.0,,Adolescent,0.2538071065989847,False
40,19,1,1,5,9,2,6,8,3,4,7,1.0,1.0,5.0,9.0,2.0,3.0,4.0,6.0,7.0,8.0,0.0,3,7,,,0.0,False,1.814,19,False,12.985892934146491,121.0,,Adolescent,0.2538071065989847,False
40,20,1,3,4,8,2,5,9,1,6,7,1.0,3.0,4.0,8.0,1.0,2.0,5.0,6.0,7.0,9.0,1.0,3,7,,,0.0,False,0.33283,20,False,12.985892934146491,121.0,,Adolescent,0.2538071065989847,False
40,21,2,3,5,7,2,6,9,1,4,8,1.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,9.0,1.0,2,6,,,0.0,False,1.7537,1,False,12.985892934146491,121.0,,Adolescent,0.2538071065989847,False
40,22,2,1,6,9,3,4,7,2,5,8,2.0,3.0,4.0,7.0,1.0,2.0,5.0,6.0,8.0,9.0,0.0,2,6,,,0.0,False,0.99276,2,False,12.985892934146491,121.0,,Adolescent,0.2538071065989847,False
40,23,2,2,4,7,1,5,9,3,6,8,1.0,2.0,4.0,7.0,1.0,3.0,5.0,6.0,8.0,9.0,0.0,2,6,,,0.0,False,0.96734,3,False,12.985892934146491,121.0,,Adolescent,0.2538071065989847,False
40,24,2,2,5,8,1,4,7,3,6,9,3.0,3.0,6.0,9.0,1.0,2.0,4.0,5.0,7.0,8.0,1.0,2,6,,,1.0,False,0.58966,4,False,12.985892934146491,121.0,,Adolescent,0.2538071065989847,False
40,26,2,1,5,8,2,6,7,3,4,9,3.0,3.0,4.0,9.0,1.0,2.0,5.0,6.0,7.0,8.0,0.0,2,6,,,0.0,False,1.2427,6,False,12.985892934146491,121.0,,Adolescent,0.2538071065989847,False
40,27,2,2,5,8,3,4,9,1,6,7,2.0,3.0,4.0,9.0,1.0,2.0,5.0,6.0,7.0,8.0,0.0,2,6,,,0.0,False,1.0496,7,False,12.985892934146491,121.0,,Adolescent,0.2538071065989847,False
40,28,2,1,5,7,2,4,9,3,6,8,3.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,1.0,2,6,,,1.0,False,0.64081,8,False,12.985892934146491,121.0,,Adolescent,0.2538071065989847,False
40,29,2,2,4,7,3,6,9,1,5,8,2.0,3.0,6.0,9.0,1.0,2.0,4.0,5.0,7.0,8.0,1.0,2,6,,,1.0,False,1.1753,9,False,12.985892934146491,121.0,,Adolescent,0.2538071065989847,False
40,30,2,2,4,8,1,6,9,3,5,7,3.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,9.0,0.0,2,6,,,0.0,False,1.2458,10,False,12.985892934146491,121.0,,Adolescent,0.2538071065989847,False
40,31,2,2,4,9,1,5,7,3,6,8,3.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,1.0,2,6,,,1.0,False,0.86035,11,False,12.985892934146491,121.0,,Adolescent,0.2538071065989847,False
40,32,2,3,6,8,2,5,7,1,4,9,1.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,1.0,2,6,,,1.0,False,0.60363,12,False,12.985892934146491,121.0,,Adolescent,0.2538071065989847,False
40,33,2,3,4,9,2,6,7,1,5,8,2.0,2.0,6.0,7.0,1.0,3.0,4.0,5.0,8.0,9.0,1.0,2,6,,,1.0,False,0.92967,13,False,12.985892934146491,121.0,,Adolescent,0.2538071065989847,False
40,34,2,2,4,8,1,6,9,3,5,7,2.0,1.0,6.0,9.0,2.0,3.0,4.0,5.0,7.0,8.0,1.0,2,6,,,1.0,False,0.52034,14,False,12.985892934146491,121.0,,Adolescent,0.2538071065989847,False
40,35,2,3,4,9,2,6,7,1,5,8,2.0,2.0,6.0,7.0,1.0,3.0,4.0,5.0,8.0,9.0,0.0,2,6,,,1.0,False,0.63119,15,False,12.985892934146491,121.0,,Adolescent,0.2538071065989847,False
40,36,2,3,6,8,1,5,7,2,4,9,1.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,1.0,2,6,,,1.0,False,0.73344,16,False,12.985892934146491,121.0,,Adolescent,0.2538071065989847,False
40,37,2,1,6,8,2,5,7,3,4,9,1.0,1.0,6.0,8.0,2.0,3.0,4.0,5.0,7.0,9.0,0.0,2,6,,,1.0,False,0.69232,17,False,12.985892934146491,121.0,,Adolescent,0.2538071065989847,False
40,38,2,2,5,7,1,6,8,3,4,9,2.0,1.0,6.0,8.0,2.0,3.0,4.0,5.0,7.0,9.0,0.0,2,6,,,1.0,False,0.66667,18,False,12.985892934146491,121.0,,Adolescent,0.2538071065989847,False
40,39,2,2,4,8,1,5,9,3,6,7,1.0,2.0,4.0,8.0,1.0,3.0,5.0,6.0,7.0,9.0,1.0,2,6,,,0.0,False,1.4659,19,False,12.985892934146491,121.0,,Adolescent,0.2538071065989847,False
40,40,2,2,4,7,1,5,8,3,6,9,2.0,1.0,5.0,8.0,2.0,3.0,4.0,6.0,7.0,9.0,0.0,2,6,,,0.0,False,1.8162,20,False,12.985892934146491,121.0,,Adolescent,0.2538071065989847,False
40,41,3,3,4,7,1,6,8,2,5,9,3.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,0.0,3,8,,,0.0,False,1.13,1,False,12.985892934146491,121.0,,Adolescent,0.2538071065989847,False
40,42,3,2,5,8,1,6,7,3,4,9,1.0,2.0,5.0,8.0,1.0,3.0,4.0,6.0,7.0,9.0,1.0,3,8,,,1.0,False,1.7527,2,False,12.985892934146491,121.0,,Adolescent,0.2538071065989847,False
40,43,3,3,5,9,2,4,7,1,6,8,1.0,3.0,5.0,9.0,1.0,2.0,4.0,6.0,7.0,8.0,1.0,3,8,,,0.0,False,1.1347,3,False,12.985892934146491,121.0,,Adolescent,0.2538071065989847,False
40,44,3,3,4,9,2,5,8,1,6,7,2.0,2.0,5.0,8.0,1.0,3.0,4.0,6.0,7.0,9.0,1.0,3,8,,,1.0,False,0.74114,4,False,12.985892934146491,121.0,,Adolescent,0.2538071065989847,False
