Subj,Trial,Game,Stim11,Stim12,Stim13,Stim21,Stim22,Stim23,Stim31,Stim32,Stim33,Choice,Chosen1,Chosen2,Chosen3,Unchosen1,Unchosen2,Unchosen3,Unchosen4,Unchosen5,Unchosen6,Outcome,Dim,Feat,CenterDim,CenterFeat,Correct,LearnedGame,RT,WithinGameTrial,Adult,Age,IQ,PoL,AgeGroup,MeanLearned,Learned
30,1,1,1,5,7,3,4,8,2,6,9,2.0,3.0,4.0,8.0,1.0,2.0,5.0,6.0,7.0,9.0,0.0,1,2,,,0.0,False,1.1738,1,False,17.39392321539799,112.0,,Adolescent,0.2624671916010498,False
30,2,1,1,4,7,3,6,8,2,5,9,3.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,1.0,1,2,,,1.0,False,0.88535,2,False,17.39392321539799,112.0,,Adolescent,0.2624671916010498,False
30,3,1,3,5,7,2,4,8,1,6,9,2.0,2.0,4.0,8.0,1.0,3.0,5.0,6.0,7.0,9.0,1.0,1,2,,,1.0,False,0.71583,3,False,17.39392321539799,112.0,,Adolescent,0.2624671916010498,False
30,4,1,3,5,8,1,6,7,2,4,9,3.0,2.0,4.0,9.0,1.0,3.0,5.0,6.0,7.0,8.0,1.0,1,2,,,1.0,False,0.90594,4,False,17.39392321539799,112.0,,Adolescent,0.2624671916010498,False
30,5,1,2,6,9,3,4,8,1,5,7,1.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,1.0,1,2,,,1.0,False,0.98356,5,False,17.39392321539799,112.0,,Adolescent,0.2624671916010498,False
30,6,1,3,6,9,1,4,8,2,5,7,3.0,2.0,5.0,7.0,1.0,3.0,4.0,6.0,8.0,9.0,1.0,1,2,,,1.0,False,0.79181,6,False,17.39392321539799,112.0,,Adolescent,0.2624671916010498,False
30,7,1,1,5,8,2,4,7,3,6,9,2.0,2.0,4.0,7.0,1.0,3.0,5.0,6.0,8.0,9.0,1.0,1,2,,,1.0,False,0.765,7,False,17.39392321539799,112.0,,Adolescent,0.2624671916010498,False
30,8,1,1,5,8,2,4,9,3,6,7,2.0,2.0,4.0,9.0,1.0,3.0,5.0,6.0,7.0,8.0,1.0,1,2,,,1.0,False,0.60428,8,False,17.39392321539799,112.0,,Adolescent,0.2624671916010498,False
30,9,1,3,5,7,1,6,8,2,4,9,3.0,2.0,4.0,9.0,1.0,3.0,5.0,6.0,7.0,8.0,1.0,1,2,,,1.0,False,0.7783,9,False,17.39392321539799,112.0,,Adolescent,0.2624671916010498,False
30,10,1,2,6,8,3,5,9,1,4,7,1.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,1.0,1,2,,,1.0,False,0.66454,10,False,17.39392321539799,112.0,,Adolescent,0.2624671916010498,False
