Subj,Trial,Game,Stim11,Stim12,Stim13,Stim21,Stim22,Stim23,Stim31,Stim32,Stim33,Choice,Chosen1,Chosen2,Chosen3,Unchosen1,Unchosen2,Unchosen3,Unchosen4,Unchosen5,Unchosen6,Outcome,Dim,Feat,CenterDim,CenterFeat,Correct,LearnedGame,RT,WithinGameTrial,Adult,Age,IQ,PoL,AgeGroup,MeanLearned,Learned
71,1,1,3,6,7,1,4,9,2,5,8,1.0,3.0,6.0,7.0,1.0,2.0,4.0,5.0,8.0,9.0,0.0,1,2,,,0.0,True,1.041,1,True,22.508333504452523,73.0,6.0,Adult,0.5516372795969773,True
71,2,1,2,5,7,1,6,8,3,4,9,2.0,1.0,6.0,8.0,2.0,3.0,4.0,5.0,7.0,9.0,0.0,1,2,,,0.0,True,1.4002,2,True,22.508333504452523,73.0,6.0,Adult,0.5516372795969773,True
71,3,1,3,4,8,1,6,7,2,5,9,3.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,1.0,1,2,,,1.0,True,0.94217,3,True,22.508333504452523,73.0,6.0,Adult,0.5516372795969773,True
71,4,1,3,5,9,1,4,8,2,6,7,1.0,3.0,5.0,9.0,1.0,2.0,4.0,6.0,7.0,8.0,0.0,1,2,,,0.0,True,1.317,4,True,22.508333504452523,73.0,6.0,Adult,0.5516372795969773,True
71,6,1,3,4,8,2,5,9,1,6,7,2.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,1.0,1,2,,,1.0,True,1.0981,6,True,22.508333504452523,73.0,6.0,Adult,0.5516372795969773,True
71,7,1,1,6,7,3,4,9,2,5,8,3.0,2.0,5.0,8.0,1.0,3.0,4.0,6.0,7.0,9.0,1.0,1,2,,,1.0,True,1.4488,7,True,22.508333504452523,73.0,6.0,Adult,0.5516372795969773,True
71,8,1,2,6,8,3,4,9,1,5,7,1.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,1.0,1,2,,,1.0,True,1.0007,8,True,22.508333504452523,73.0,6.0,Adult,0.5516372795969773,True
71,9,1,1,4,7,3,6,8,2,5,9,3.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,1.0,1,2,,,1.0,True,1.0063,9,True,22.508333504452523,73.0,6.0,Adult,0.5516372795969773,True
71,10,1,2,6,8,1,4,7,3,5,9,1.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,1.0,1,2,,,1.0,True,0.50848,10,True,22.508333504452523,73.0,6.0,Adult,0.5516372795969773,True
71,11,1,2,6,8,3,4,7,1,5,9,1.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,1.0,1,2,,,1.0,True,0.89149,11,True,22.508333504452523,73.0,6.0,Adult,0.5516372795969773,True
71,12,1,3,5,8,1,6,7,2,4,9,3.0,2.0,4.0,9.0,1.0,3.0,5.0,6.0,7.0,8.0,1.0,1,2,,,1.0,True,0.75482,12,True,22.508333504452523,73.0,6.0,Adult,0.5516372795969773,True
71,13,1,3,6,9,2,4,7,1,5,8,2.0,2.0,4.0,7.0,1.0,3.0,5.0,6.0,8.0,9.0,1.0,1,2,,,1.0,True,0.64926,13,True,22.508333504452523,73.0,6.0,Adult,0.5516372795969773,True
71,14,1,2,5,9,3,6,8,1,4,7,1.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,1.0,1,2,,,1.0,True,0.46411,14,True,22.508333504452523,73.0,6.0,Adult,0.5516372795969773,True
71,15,1,2,4,9,1,5,7,3,6,8,1.0,2.0,4.0,9.0,1.0,3.0,5.0,6.0,7.0,8.0,0.0,1,2,,,1.0,True,0.47159,15,True,22.508333504452523,73.0,6.0,Adult,0.5516372795969773,True
71,16,1,2,5,7,1,4,8,3,6,9,1.0,2.0,5.0,7.0,1.0,3.0,4.0,6.0,8.0,9.0,1.0,1,2,,,1.0,True,0.87755,16,True,22.508333504452523,73.0,6.0,Adult,0.5516372795969773,True
