Subj,Trial,Game,Stim11,Stim12,Stim13,Stim21,Stim22,Stim23,Stim31,Stim32,Stim33,Choice,Chosen1,Chosen2,Chosen3,Unchosen1,Unchosen2,Unchosen3,Unchosen4,Unchosen5,Unchosen6,Outcome,Dim,Feat,CenterDim,CenterFeat,Correct,LearnedGame,RT,WithinGameTrial,Adult,Age,IQ,PoL,AgeGroup,MeanLearned,Learned
27,1,1,1,4,8,3,5,9,2,6,7,2.0,3.0,5.0,9.0,1.0,2.0,4.0,6.0,7.0,8.0,1.0,3,7,,,0.0,False,0.90307,1,False,14.568403184185849,117.0,20.0,Adolescent,0.5025125628140703,True
27,3,1,3,6,9,2,5,8,1,4,7,1.0,3.0,6.0,9.0,1.0,2.0,4.0,5.0,7.0,8.0,0.0,3,7,,,0.0,False,1.2261,3,False,14.568403184185849,117.0,20.0,Adolescent,0.5025125628140703,True
27,4,1,1,5,9,3,4,8,2,6,7,1.0,1.0,5.0,9.0,2.0,3.0,4.0,6.0,7.0,8.0,0.0,3,7,,,0.0,False,0.99431,4,False,14.568403184185849,117.0,20.0,Adolescent,0.5025125628140703,True
27,5,1,3,5,8,1,4,9,2,6,7,1.0,3.0,5.0,8.0,1.0,2.0,4.0,6.0,7.0,9.0,0.0,3,7,,,0.0,False,0.83283,5,False,14.568403184185849,117.0,20.0,Adolescent,0.5025125628140703,True
27,6,1,2,4,8,1,6,7,3,5,9,3.0,3.0,5.0,9.0,1.0,2.0,4.0,6.0,7.0,8.0,1.0,3,7,,,0.0,False,1.6076,6,False,14.568403184185849,117.0,20.0,Adolescent,0.5025125628140703,True
27,7,1,1,5,9,3,4,7,2,6,8,1.0,1.0,5.0,9.0,2.0,3.0,4.0,6.0,7.0,8.0,0.0,3,7,,,0.0,False,1.9336,7,False,14.568403184185849,117.0,20.0,Adolescent,0.5025125628140703,True
27,8,1,3,6,8,1,4,7,2,5,9,3.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,0.0,3,7,,,0.0,False,1.1249,8,False,14.568403184185849,117.0,20.0,Adolescent,0.5025125628140703,True
27,9,1,1,6,8,3,4,9,2,5,7,2.0,3.0,4.0,9.0,1.0,2.0,5.0,6.0,7.0,8.0,0.0,3,7,,,0.0,False,0.73093,9,False,14.568403184185849,117.0,20.0,Adolescent,0.5025125628140703,True
27,10,1,2,4,9,1,5,8,3,6,7,3.0,3.0,6.0,7.0,1.0,2.0,4.0,5.0,8.0,9.0,1.0,3,7,,,1.0,False,1.6746,10,False,14.568403184185849,117.0,20.0,Adolescent,0.5025125628140703,True
27,11,1,2,4,7,1,6,9,3,5,8,1.0,2.0,4.0,7.0,1.0,3.0,5.0,6.0,8.0,9.0,0.0,3,7,,,1.0,False,0.68017,11,False,14.568403184185849,117.0,20.0,Adolescent,0.5025125628140703,True
27,12,1,3,5,9,2,6,7,1,4,8,2.0,2.0,6.0,7.0,1.0,3.0,4.0,5.0,8.0,9.0,0.0,3,7,,,1.0,False,0.52036,12,False,14.568403184185849,117.0,20.0,Adolescent,0.5025125628140703,True
27,13,1,2,5,7,3,6,8,1,4,9,2.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,0.0,3,7,,,0.0,False,0.63813,13,False,14.568403184185849,117.0,20.0,Adolescent,0.5025125628140703,True
27,14,1,1,6,9,3,4,8,2,5,7,1.0,1.0,6.0,9.0,2.0,3.0,4.0,5.0,7.0,8.0,0.0,3,7,,,0.0,False,0.71724,14,False,14.568403184185849,117.0,20.0,Adolescent,0.5025125628140703,True
27,15,1,1,4,8,2,6,7,3,5,9,3.0,3.0,5.0,9.0,1.0,2.0,4.0,6.0,7.0,8.0,0.0,3,7,,,0.0,False,1.1156,15,False,14.568403184185849,117.0,20.0,Adolescent,0.5025125628140703,True
27,16,1,1,4,9,3,6,8,2,5,7,1.0,1.0,4.0,9.0,2.0,3.0,5.0,6.0,7.0,8.0,0.0,3,7,,,0.0,False,1.5613,16,False,14.568403184185849,117.0,20.0,Adolescent,0.5025125628140703,True
27,17,1,3,6,7,1,5,8,2,4,9,2.0,1.0,5.0,8.0,2.0,3.0,4.0,6.0,7.0,9.0,0.0,3,7,,,0.0,False,1.0965,17,False,14.568403184185849,117.0,20.0,Adolescent,0.5025125628140703,True
27,18,1,1,6,7,2,5,8,3,4,9,3.0,3.0,4.0,9.0,1.0,2.0,5.0,6.0,7.0,8.0,1.0,3,7,,,0.0,False,0.40696,18,False,14.568403184185849,117.0,20.0,Adolescent,0.5025125628140703,True
27,19,1,3,4,9,2,5,8,1,6,7,1.0,3.0,4.0,9.0,1.0,2.0,5.0,6.0,7.0,8.0,0.0,3,7,,,0.0,False,0.71829,19,False,14.568403184185849,117.0,20.0,Adolescent,0.5025125628140703,True
27,20,1,2,5,8,1,4,9,3,6,7,3.0,3.0,6.0,7.0,1.0,2.0,4.0,5.0,8.0,9.0,1.0,3,7,,,1.0,False,0.74836,20,False,14.568403184185849,117.0,20.0,Adolescent,0.5025125628140703,True
27,21,2,3,5,7,2,6,8,1,4,9,2.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,1.0,3,8,,,1.0,True,1.2733,1,False,14.568403184185849,117.0,1.0,Adolescent,0.5025125628140703,True
27,22,2,2,5,8,3,6,7,1,4,9,1.0,2.0,5.0,8.0,1.0,3.0,4.0,6.0,7.0,9.0,1.0,3,8,,,1.0,True,1.1281,2,False,14.568403184185849,117.0,1.0,Adolescent,0.5025125628140703,True
