Subj,Trial,Game,Stim11,Stim12,Stim13,Stim21,Stim22,Stim23,Stim31,Stim32,Stim33,Choice,Chosen1,Chosen2,Chosen3,Unchosen1,Unchosen2,Unchosen3,Unchosen4,Unchosen5,Unchosen6,Outcome,Dim,Feat,CenterDim,CenterFeat,Correct,LearnedGame,RT,WithinGameTrial,Adult,Age,IQ,PoL,AgeGroup,MeanLearned,Learned
55,1,1,3,6,9,1,5,7,2,4,8,2.0,1.0,5.0,7.0,2.0,3.0,4.0,6.0,8.0,9.0,0.0,1,3,,,0.0,True,0.89744,1,True,24.12917445258972,113.0,7.0,Adult,0.6523929471032746,True
55,2,1,2,5,8,1,4,7,3,6,9,3.0,3.0,6.0,9.0,1.0,2.0,4.0,5.0,7.0,8.0,1.0,1,3,,,1.0,True,1.0002,2,True,24.12917445258972,113.0,7.0,Adult,0.6523929471032746,True
55,3,1,2,6,8,1,4,9,3,5,7,3.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,9.0,1.0,1,3,,,1.0,True,1.2142,3,True,24.12917445258972,113.0,7.0,Adult,0.6523929471032746,True
55,4,1,1,4,7,3,6,9,2,5,8,2.0,3.0,6.0,9.0,1.0,2.0,4.0,5.0,7.0,8.0,1.0,1,3,,,1.0,True,0.88536,4,True,24.12917445258972,113.0,7.0,Adult,0.6523929471032746,True
55,5,1,3,4,9,2,5,8,1,6,7,1.0,3.0,4.0,9.0,1.0,2.0,5.0,6.0,7.0,8.0,1.0,1,3,,,1.0,True,0.67558,5,True,24.12917445258972,113.0,7.0,Adult,0.6523929471032746,True
55,6,1,1,4,9,3,5,7,2,6,8,3.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,0.0,1,3,,,0.0,True,0.65869,6,True,24.12917445258972,113.0,7.0,Adult,0.6523929471032746,True
55,7,1,1,4,8,3,6,9,2,5,7,2.0,3.0,6.0,9.0,1.0,2.0,4.0,5.0,7.0,8.0,0.0,1,3,,,1.0,True,0.49697,7,True,24.12917445258972,113.0,7.0,Adult,0.6523929471032746,True
55,8,1,3,5,9,2,4,8,1,6,7,1.0,3.0,5.0,9.0,1.0,2.0,4.0,6.0,7.0,8.0,1.0,1,3,,,1.0,True,0.69572,8,True,24.12917445258972,113.0,7.0,Adult,0.6523929471032746,True
55,9,1,1,4,8,3,6,9,2,5,7,2.0,3.0,6.0,9.0,1.0,2.0,4.0,5.0,7.0,8.0,0.0,1,3,,,1.0,True,0.46201,9,True,24.12917445258972,113.0,7.0,Adult,0.6523929471032746,True
55,10,1,2,5,9,3,6,8,1,4,7,2.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,1.0,1,3,,,1.0,True,0.46145,10,True,24.12917445258972,113.0,7.0,Adult,0.6523929471032746,True
55,11,1,1,4,9,2,6,8,3,5,7,3.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,9.0,0.0,1,3,,,1.0,True,0.52436,11,True,24.12917445258972,113.0,7.0,Adult,0.6523929471032746,True
55,12,1,3,5,9,2,6,8,1,4,7,1.0,3.0,5.0,9.0,1.0,2.0,4.0,6.0,7.0,8.0,0.0,1,3,,,1.0,True,0.75462,12,True,24.12917445258972,113.0,7.0,Adult,0.6523929471032746,True
55,13,1,1,4,7,3,6,8,2,5,9,2.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,1.0,1,3,,,1.0,True,0.57661,13,True,24.12917445258972,113.0,7.0,Adult,0.6523929471032746,True
55,14,1,2,5,7,3,6,9,1,4,8,2.0,3.0,6.0,9.0,1.0,2.0,4.0,5.0,7.0,8.0,0.0,1,3,,,1.0,True,0.83992,14,True,24.12917445258972,113.0,7.0,Adult,0.6523929471032746,True
55,15,1,3,5,9,1,4,7,2,6,8,1.0,3.0,5.0,9.0,1.0,2.0,4.0,6.0,7.0,8.0,1.0,1,3,,,1.0,True,0.59841,15,True,24.12917445258972,113.0,7.0,Adult,0.6523929471032746,True
55,16,1,1,6,9,2,4,8,3,5,7,3.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,9.0,1.0,1,3,,,1.0,True,0.97234,16,True,24.12917445258972,113.0,7.0,Adult,0.6523929471032746,True
55,17,1,2,6,8,3,4,9,1,5,7,2.0,3.0,4.0,9.0,1.0,2.0,5.0,6.0,7.0,8.0,1.0,1,3,,,1.0,True,0.53169,17,True,24.12917445258972,113.0,7.0,Adult,0.6523929471032746,True
55,18,1,1,6,8,2,5,7,3,4,9,3.0,3.0,4.0,9.0,1.0,2.0,5.0,6.0,7.0,8.0,1.0,1,3,,,1.0,True,0.76938,18,True,24.12917445258972,113.0,7.0,Adult,0.6523929471032746,True
55,19,1,1,5,7,2,6,8,3,4,9,3.0,3.0,4.0,9.0,1.0,2.0,5.0,6.0,7.0,8.0,1.0,1,3,,,1.0,True,0.56871,19,True,24.12917445258972,113.0,7.0,Adult,0.6523929471032746,True
55,20,1,3,5,9,1,6,7,2,4,8,1.0,3.0,5.0,9.0,1.0,2.0,4.0,6.0,7.0,8.0,1.0,1,3,,,1.0,True,0.79897,20,True,24.12917445258972,113.0,7.0,Adult,0.6523929471032746,True
55,21,2,3,4,7,1,6,9,2,5,8,2.0,1.0,6.0,9.0,2.0,3.0,4.0,5.0,7.0,8.0,0.0,1,2,,,0.0,False,1.4632,1,True,24.12917445258972,113.0,17.0,Adult,0.6523929471032746,True
55,22,2,2,5,8,1,6,7,3,4,9,3.0,3.0,4.0,9.0,1.0,2.0,5.0,6.0,7.0,8.0,1.0,1,2,,,0.0,False,1.5255,2,True,24.12917445258972,113.0,17.0,Adult,0.6523929471032746,True
55,23,2,2,6,9,3,4,8,1,5,7,2.0,3.0,4.0,8.0,1.0,2.0,5.0,6.0,7.0,9.0,0.0,1,2,,,0.0,False,0.60494,3,True,24.12917445258972,113.0,17.0,Adult,0.6523929471032746,True
55,24,2,2,5,8,3,6,7,1,4,9,3.0,1.0,4.0,9.0,2.0,3.0,5.0,6.0,7.0,8.0,0.0,1,2,,,0.0,False,0.73929,4,True,24.12917445258972,113.0,17.0,Adult,0.6523929471032746,True
55,25,2,3,6,8,1,4,9,2,5,7,2.0,1.0,4.0,9.0,2.0,3.0,5.0,6.0,7.0,8.0,0.0,1,2,,,0.0,False,0.60179,5,True,24.12917445258972,113.0,17.0,Adult,0.6523929471032746,True
55,27,2,1,6,9,2,5,8,3,4,7,1.0,1.0,6.0,9.0,2.0,3.0,4.0,5.0,7.0,8.0,0.0,1,2,,,0.0,False,0.88737,7,True,24.12917445258972,113.0,17.0,Adult,0.6523929471032746,True
55,28,2,1,6,8,3,4,7,2,5,9,3.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,0.0,1,2,,,1.0,False,0.77333,8,True,24.12917445258972,113.0,17.0,Adult,0.6523929471032746,True
55,29,2,3,4,9,1,5,8,2,6,7,1.0,3.0,4.0,9.0,1.0,2.0,5.0,6.0,7.0,8.0,0.0,1,2,,,0.0,False,0.88516,9,True,24.12917445258972,113.0,17.0,Adult,0.6523929471032746,True
55,30,2,3,4,7,2,5,9,1,6,8,2.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,1.0,1,2,,,1.0,False,1.3145,10,True,24.12917445258972,113.0,17.0,Adult,0.6523929471032746,True
55,31,2,1,6,8,2,4,9,3,5,7,2.0,2.0,4.0,9.0,1.0,3.0,5.0,6.0,7.0,8.0,1.0,1,2,,,1.0,False,0.53809,11,True,24.12917445258972,113.0,17.0,Adult,0.6523929471032746,True
55,32,2,2,4,7,1,5,9,3,6,8,2.0,1.0,5.0,9.0,2.0,3.0,4.0,6.0,7.0,8.0,0.0,1,2,,,0.0,False,0.5683,12,True,24.12917445258972,113.0,17.0,Adult,0.6523929471032746,True
55,33,2,3,6,7,1,4,8,2,5,9,3.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,1.0,1,2,,,1.0,False,1.6153,13,True,24.12917445258972,113.0,17.0,Adult,0.6523929471032746,True
55,34,2,1,6,8,2,4,9,3,5,7,2.0,2.0,4.0,9.0,1.0,3.0,5.0,6.0,7.0,8.0,1.0,1,2,,,1.0,False,0.87728,14,True,24.12917445258972,113.0,17.0,Adult,0.6523929471032746,True
55,35,2,2,5,7,1,4,9,3,6,8,2.0,1.0,4.0,9.0,2.0,3.0,5.0,6.0,7.0,8.0,0.0,1,2,,,0.0,False,1.2197,15,True,24.12917445258972,113.0,17.0,Adult,0.6523929471032746,True
55,36,2,1,6,9,3,5,7,2,4,8,1.0,1.0,6.0,9.0,2.0,3.0,4.0,5.0,7.0,8.0,0.0,1,2,,,0.0,False,1.0275,16,True,24.12917445258972,113.0,17.0,Adult,0.6523929471032746,True
