Subj,Trial,Game,Stim11,Stim12,Stim13,Stim21,Stim22,Stim23,Stim31,Stim32,Stim33,Choice,Chosen1,Chosen2,Chosen3,Unchosen1,Unchosen2,Unchosen3,Unchosen4,Unchosen5,Unchosen6,Outcome,Dim,Feat,CenterDim,CenterFeat,Correct,LearnedGame,RT,WithinGameTrial,Adult,Age,IQ,PoL,AgeGroup,MeanLearned,Learned
67,2,1,3,5,7,2,4,9,1,6,8,1.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,9.0,0.0,3,7,,,1.0,False,0.60954,2,True,23.970375846184385,91.0,,Adult,0.4511278195488721,False
67,3,1,3,4,7,2,5,8,1,6,9,2.0,2.0,5.0,8.0,1.0,3.0,4.0,6.0,7.0,9.0,1.0,3,7,,,0.0,False,0.47099,3,True,23.970375846184385,91.0,,Adult,0.4511278195488721,False
67,4,1,3,4,9,2,6,7,1,5,8,2.0,2.0,6.0,7.0,1.0,3.0,4.0,5.0,8.0,9.0,1.0,3,7,,,1.0,False,1.2792,4,True,23.970375846184385,91.0,,Adult,0.4511278195488721,False
67,5,1,3,4,8,1,6,7,2,5,9,3.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,1.0,3,7,,,0.0,False,0.71802,5,True,23.970375846184385,91.0,,Adult,0.4511278195488721,False
67,6,1,1,6,7,2,4,9,3,5,8,2.0,2.0,4.0,9.0,1.0,3.0,5.0,6.0,7.0,8.0,0.0,3,7,,,0.0,False,0.4508,6,True,23.970375846184385,91.0,,Adult,0.4511278195488721,False
67,7,1,3,5,7,2,6,8,1,4,9,2.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,0.0,3,7,,,0.0,False,0.72198,7,True,23.970375846184385,91.0,,Adult,0.4511278195488721,False
67,8,1,3,4,7,2,6,9,1,5,8,2.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,0.0,3,7,,,0.0,False,1.0577,8,True,23.970375846184385,91.0,,Adult,0.4511278195488721,False
67,9,1,2,6,8,1,5,7,3,4,9,1.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,0.0,3,7,,,0.0,False,0.54342,9,True,23.970375846184385,91.0,,Adult,0.4511278195488721,False
67,10,1,2,4,7,3,6,9,1,5,8,3.0,1.0,5.0,8.0,2.0,3.0,4.0,6.0,7.0,9.0,0.0,3,7,,,0.0,False,1.2934,10,True,23.970375846184385,91.0,,Adult,0.4511278195488721,False
67,11,1,1,5,9,3,4,8,2,6,7,3.0,2.0,6.0,7.0,1.0,3.0,4.0,5.0,8.0,9.0,0.0,3,7,,,1.0,False,0.53329,11,True,23.970375846184385,91.0,,Adult,0.4511278195488721,False
67,12,1,3,4,8,1,5,9,2,6,7,3.0,2.0,6.0,7.0,1.0,3.0,4.0,5.0,8.0,9.0,1.0,3,7,,,1.0,False,0.50814,12,True,23.970375846184385,91.0,,Adult,0.4511278195488721,False
67,13,1,3,5,7,1,6,8,2,4,9,3.0,2.0,4.0,9.0,1.0,3.0,5.0,6.0,7.0,8.0,0.0,3,7,,,0.0,False,0.49872,13,True,23.970375846184385,91.0,,Adult,0.4511278195488721,False
67,14,1,2,5,9,3,6,8,1,4,7,1.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,1.0,3,7,,,0.0,False,0.72165,14,True,23.970375846184385,91.0,,Adult,0.4511278195488721,False
67,15,1,3,5,7,1,4,8,2,6,9,1.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,9.0,0.0,3,7,,,1.0,False,0.64032,15,True,23.970375846184385,91.0,,Adult,0.4511278195488721,False
67,16,1,1,6,7,2,5,8,3,4,9,2.0,2.0,5.0,8.0,1.0,3.0,4.0,6.0,7.0,9.0,1.0,3,7,,,0.0,False,0.89389,16,True,23.970375846184385,91.0,,Adult,0.4511278195488721,False
67,17,1,1,5,8,3,6,7,2,4,9,3.0,2.0,4.0,9.0,1.0,3.0,5.0,6.0,7.0,8.0,1.0,3,7,,,0.0,False,1.1089,17,True,23.970375846184385,91.0,,Adult,0.4511278195488721,False
67,18,1,3,5,7,2,6,8,1,4,9,2.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,0.0,3,7,,,0.0,False,0.41168,18,True,23.970375846184385,91.0,,Adult,0.4511278195488721,False
67,19,1,3,5,7,2,4,9,1,6,8,2.0,2.0,4.0,9.0,1.0,3.0,5.0,6.0,7.0,8.0,0.0,3,7,,,0.0,False,0.48317,19,True,23.970375846184385,91.0,,Adult,0.4511278195488721,False
67,20,1,2,6,7,3,5,9,1,4,8,2.0,3.0,5.0,9.0,1.0,2.0,4.0,6.0,7.0,8.0,0.0,3,7,,,0.0,False,1.3775,20,True,23.970375846184385,91.0,,Adult,0.4511278195488721,False
67,21,2,2,4,9,3,6,8,1,5,7,1.0,2.0,4.0,9.0,1.0,3.0,5.0,6.0,7.0,8.0,0.0,1,2,,,1.0,True,1.5566,1,True,23.970375846184385,91.0,11.0,Adult,0.4511278195488721,False
67,22,2,2,5,9,1,6,8,3,4,7,2.0,1.0,6.0,8.0,2.0,3.0,4.0,5.0,7.0,9.0,0.0,1,2,,,0.0,True,0.98755,2,True,23.970375846184385,91.0,11.0,Adult,0.4511278195488721,False
67,23,2,1,4,9,2,5,8,3,6,7,2.0,2.0,5.0,8.0,1.0,3.0,4.0,6.0,7.0,9.0,0.0,1,2,,,1.0,True,0.87411,3,True,23.970375846184385,91.0,11.0,Adult,0.4511278195488721,False
67,24,2,1,6,7,2,5,9,3,4,8,1.0,1.0,6.0,7.0,2.0,3.0,4.0,5.0,8.0,9.0,0.0,1,2,,,0.0,True,1.4015,4,True,23.970375846184385,91.0,11.0,Adult,0.4511278195488721,False
67,25,2,3,5,9,2,4,7,1,6,8,1.0,3.0,5.0,9.0,1.0,2.0,4.0,6.0,7.0,8.0,0.0,1,2,,,0.0,True,1.2871,5,True,23.970375846184385,91.0,11.0,Adult,0.4511278195488721,False
67,26,2,3,4,9,1,6,8,2,5,7,2.0,1.0,6.0,8.0,2.0,3.0,4.0,5.0,7.0,9.0,0.0,1,2,,,0.0,True,1.2544,6,True,23.970375846184385,91.0,11.0,Adult,0.4511278195488721,False
67,27,2,3,4,8,2,6,9,1,5,7,1.0,3.0,4.0,8.0,1.0,2.0,5.0,6.0,7.0,9.0,0.0,1,2,,,0.0,True,1.2369,7,True,23.970375846184385,91.0,11.0,Adult,0.4511278195488721,False
