Subj,Trial,Game,Stim11,Stim12,Stim13,Stim21,Stim22,Stim23,Stim31,Stim32,Stim33,Choice,Chosen1,Chosen2,Chosen3,Unchosen1,Unchosen2,Unchosen3,Unchosen4,Unchosen5,Unchosen6,Outcome,Dim,Feat,CenterDim,CenterFeat,Correct,LearnedGame,RT,WithinGameTrial,Adult,Age,IQ,PoL,AgeGroup,MeanLearned,Learned
34,1,1,1,5,8,3,6,9,2,4,7,3.0,2.0,4.0,7.0,1.0,3.0,5.0,6.0,8.0,9.0,1.0,2,4,,,1.0,False,1.3493,1,True,23.14352793007385,129.0,19.0,Adult,0.3,False
34,2,1,3,4,8,2,5,7,1,6,9,2.0,2.0,5.0,7.0,1.0,3.0,4.0,6.0,8.0,9.0,0.0,2,4,,,0.0,False,1.0438,2,True,23.14352793007385,129.0,19.0,Adult,0.3,False
34,3,1,3,4,8,2,5,9,1,6,7,3.0,1.0,6.0,7.0,2.0,3.0,4.0,5.0,8.0,9.0,0.0,2,4,,,0.0,False,0.83508,3,True,23.14352793007385,129.0,19.0,Adult,0.3,False
34,4,1,2,5,7,3,4,8,1,6,9,1.0,2.0,5.0,7.0,1.0,3.0,4.0,6.0,8.0,9.0,0.0,2,4,,,0.0,False,1.1451,4,True,23.14352793007385,129.0,19.0,Adult,0.3,False
34,5,1,1,6,9,2,4,8,3,5,7,2.0,2.0,4.0,8.0,1.0,3.0,5.0,6.0,7.0,9.0,0.0,2,4,,,1.0,False,1.4005,5,True,23.14352793007385,129.0,19.0,Adult,0.3,False
34,6,1,3,5,7,2,6,9,1,4,8,1.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,9.0,1.0,2,4,,,0.0,False,0.63091,6,True,23.14352793007385,129.0,19.0,Adult,0.3,False
34,7,1,2,4,9,3,5,7,1,6,8,2.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,9.0,0.0,2,4,,,0.0,False,1.1018,7,True,23.14352793007385,129.0,19.0,Adult,0.3,False
34,8,1,2,6,8,1,4,9,3,5,7,3.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,9.0,0.0,2,4,,,0.0,False,0.65131,8,True,23.14352793007385,129.0,19.0,Adult,0.3,False
34,9,1,2,4,9,1,6,7,3,5,8,2.0,1.0,6.0,7.0,2.0,3.0,4.0,5.0,8.0,9.0,0.0,2,4,,,0.0,False,0.57913,9,True,23.14352793007385,129.0,19.0,Adult,0.3,False
34,10,1,3,5,7,2,6,9,1,4,8,1.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,9.0,0.0,2,4,,,0.0,False,0.68963,10,True,23.14352793007385,129.0,19.0,Adult,0.3,False
