Subj,Trial,Game,Stim11,Stim12,Stim13,Stim21,Stim22,Stim23,Stim31,Stim32,Stim33,Choice,Chosen1,Chosen2,Chosen3,Unchosen1,Unchosen2,Unchosen3,Unchosen4,Unchosen5,Unchosen6,Outcome,Dim,Feat,CenterDim,CenterFeat,Correct,LearnedGame,RT,WithinGameTrial,Adult,Age,IQ,PoL,AgeGroup,MeanLearned,Learned
47,1,1,1,5,7,3,6,8,2,4,9,1.0,1.0,5.0,7.0,2.0,3.0,4.0,6.0,8.0,9.0,0.0,1,2,,,0.0,True,0.68707,1,True,18.40694880798374,107.0,3.0,Adult,0.6,True
47,2,1,2,6,9,3,5,7,1,4,8,3.0,1.0,4.0,8.0,2.0,3.0,5.0,6.0,7.0,9.0,0.0,1,2,,,0.0,True,0.71785,2,True,18.40694880798374,107.0,3.0,Adult,0.6,True
47,3,1,2,5,9,1,6,8,3,4,7,1.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,1.0,1,2,,,1.0,True,1.5319,3,True,18.40694880798374,107.0,3.0,Adult,0.6,True
47,4,1,2,6,9,3,5,8,1,4,7,1.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,1.0,1,2,,,1.0,True,0.72275,4,True,18.40694880798374,107.0,3.0,Adult,0.6,True
47,5,1,1,4,7,3,6,9,2,5,8,3.0,2.0,5.0,8.0,1.0,3.0,4.0,6.0,7.0,9.0,1.0,1,2,,,1.0,True,0.45733,5,True,18.40694880798374,107.0,3.0,Adult,0.6,True
47,6,1,3,5,7,1,6,8,2,4,9,3.0,2.0,4.0,9.0,1.0,3.0,5.0,6.0,7.0,8.0,1.0,1,2,,,1.0,True,0.46457,6,True,18.40694880798374,107.0,3.0,Adult,0.6,True
47,7,1,3,5,7,1,6,9,2,4,8,3.0,2.0,4.0,8.0,1.0,3.0,5.0,6.0,7.0,9.0,1.0,1,2,,,1.0,True,0.5101,7,True,18.40694880798374,107.0,3.0,Adult,0.6,True
47,8,1,1,4,8,3,5,7,2,6,9,3.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,1.0,1,2,,,1.0,True,0.54943,8,True,18.40694880798374,107.0,3.0,Adult,0.6,True
47,9,1,1,4,9,2,6,8,3,5,7,2.0,2.0,6.0,8.0,1.0,3.0,4.0,5.0,7.0,9.0,1.0,1,2,,,1.0,True,0.56381,9,True,18.40694880798374,107.0,3.0,Adult,0.6,True
47,10,1,3,4,8,2,6,7,1,5,9,2.0,2.0,6.0,7.0,1.0,3.0,4.0,5.0,8.0,9.0,1.0,1,2,,,1.0,True,0.42717,10,True,18.40694880798374,107.0,3.0,Adult,0.6,True
47,11,1,2,6,9,3,5,8,1,4,7,1.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,1.0,1,2,,,1.0,True,0.88864,11,True,18.40694880798374,107.0,3.0,Adult,0.6,True
47,12,1,2,5,7,3,6,9,1,4,8,1.0,2.0,5.0,7.0,1.0,3.0,4.0,6.0,8.0,9.0,1.0,1,2,,,1.0,True,0.55925,12,True,18.40694880798374,107.0,3.0,Adult,0.6,True
47,13,1,3,5,7,2,4,8,1,6,9,2.0,2.0,4.0,8.0,1.0,3.0,5.0,6.0,7.0,9.0,1.0,1,2,,,1.0,True,0.53419,13,True,18.40694880798374,107.0,3.0,Adult,0.6,True
47,14,1,1,4,9,3,6,7,2,5,8,3.0,2.0,5.0,8.0,1.0,3.0,4.0,6.0,7.0,9.0,0.0,1,2,,,1.0,True,0.50155,14,True,18.40694880798374,107.0,3.0,Adult,0.6,True
47,15,1,2,6,9,3,5,7,1,4,8,1.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,1.0,1,2,,,1.0,True,0.99511,15,True,18.40694880798374,107.0,3.0,Adult,0.6,True
47,16,1,3,5,7,2,4,9,1,6,8,2.0,2.0,4.0,9.0,1.0,3.0,5.0,6.0,7.0,8.0,1.0,1,2,,,1.0,True,0.74634,16,True,18.40694880798374,107.0,3.0,Adult,0.6,True
47,17,1,1,4,8,2,5,9,3,6,7,2.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,1.0,1,2,,,1.0,True,0.60989,17,True,18.40694880798374,107.0,3.0,Adult,0.6,True
47,18,1,3,6,8,2,4,7,1,5,9,2.0,2.0,4.0,7.0,1.0,3.0,5.0,6.0,8.0,9.0,1.0,1,2,,,1.0,True,0.46385,18,True,18.40694880798374,107.0,3.0,Adult,0.6,True
47,19,1,1,6,8,2,4,7,3,5,9,2.0,2.0,4.0,7.0,1.0,3.0,5.0,6.0,8.0,9.0,1.0,1,2,,,1.0,True,0.41424,19,True,18.40694880798374,107.0,3.0,Adult,0.6,True
47,20,1,3,6,7,1,4,8,2,5,9,3.0,2.0,5.0,9.0,1.0,3.0,4.0,6.0,7.0,8.0,0.0,1,2,,,1.0,True,0.58106,20,True,18.40694880798374,107.0,3.0,Adult,0.6,True
47,21,2,2,5,9,3,6,8,1,4,7,2.0,3.0,6.0,8.0,1.0,2.0,4.0,5.0,7.0,9.0,0.0,1,1,,,0.0,True,0.68878,1,True,18.40694880798374,107.0,6.0,Adult,0.6,True
47,22,2,1,5,7,2,6,8,3,4,9,1.0,1.0,5.0,7.0,2.0,3.0,4.0,6.0,8.0,9.0,1.0,1,1,,,1.0,True,0.70354,2,True,18.40694880798374,107.0,6.0,Adult,0.6,True
47,23,2,1,4,7,2,6,9,3,5,8,1.0,1.0,4.0,7.0,2.0,3.0,5.0,6.0,8.0,9.0,1.0,1,1,,,1.0,True,0.62992,3,True,18.40694880798374,107.0,6.0,Adult,0.6,True
47,24,2,2,5,8,1,4,7,3,6,9,2.0,1.0,4.0,7.0,2.0,3.0,5.0,6.0,8.0,9.0,0.0,1,1,,,1.0,True,0.71713,4,True,18.40694880798374,107.0,6.0,Adult,0.6,True
47,25,2,2,4,8,1,6,9,3,5,7,3.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,8.0,9.0,0.0,1,1,,,0.0,True,0.63589,5,True,18.40694880798374,107.0,6.0,Adult,0.6,True
