Subj,Trial,Game,Stim11,Stim12,Stim13,Stim21,Stim22,Stim23,Stim31,Stim32,Stim33,Choice,Chosen1,Chosen2,Chosen3,Unchosen1,Unchosen2,Unchosen3,Unchosen4,Unchosen5,Unchosen6,Outcome,Dim,Feat,CenterDim,CenterFeat,Correct,LearnedGame,RT,WithinGameTrial,Adult,Age,IQ,PoL,AgeGroup,MeanLearned,Learned
68,1,1,3,4,8,2,5,7,1,6,9,1.0,3.0,4.0,8.0,1.0,2.0,5.0,6.0,7.0,9.0,1.0,1,3,,,1.0,False,0.86268,1,True,18.261839736613343,81.0,18.0,Adult,0.3476070528967254,False
68,2,1,1,6,9,3,4,8,2,5,7,2.0,3.0,4.0,8.0,1.0,2.0,5.0,6.0,7.0,9.0,1.0,1,3,,,1.0,False,0.72554,2,True,18.261839736613343,81.0,18.0,Adult,0.3476070528967254,False
68,3,1,1,4,8,2,6,7,3,5,9,1.0,1.0,4.0,8.0,2.0,3.0,5.0,6.0,7.0,9.0,1.0,1,3,,,0.0,False,0.73192,3,True,18.261839736613343,81.0,18.0,Adult,0.3476070528967254,False
68,4,1,3,6,9,1,4,7,2,5,8,2.0,1.0,4.0,7.0,2.0,3.0,5.0,6.0,8.0,9.0,1.0,1,3,,,0.0,False,0.77873,4,True,18.261839736613343,81.0,18.0,Adult,0.3476070528967254,False
68,5,1,2,5,9,3,6,7,1,4,8,3.0,1.0,4.0,8.0,2.0,3.0,5.0,6.0,7.0,9.0,0.0,1,3,,,0.0,False,0.64086,5,True,18.261839736613343,81.0,18.0,Adult,0.3476070528967254,False
68,6,1,2,6,7,3,5,9,1,4,8,3.0,1.0,4.0,8.0,2.0,3.0,5.0,6.0,7.0,9.0,0.0,1,3,,,0.0,False,0.71239,6,True,18.261839736613343,81.0,18.0,Adult,0.3476070528967254,False
68,7,1,2,5,8,3,4,9,1,6,7,2.0,3.0,4.0,9.0,1.0,2.0,5.0,6.0,7.0,8.0,1.0,1,3,,,1.0,False,0.90285,7,True,18.261839736613343,81.0,18.0,Adult,0.3476070528967254,False
68,8,1,2,6,8,3,5,9,1,4,7,3.0,1.0,4.0,7.0,2.0,3.0,5.0,6.0,8.0,9.0,0.0,1,3,,,0.0,False,0.73259,8,True,18.261839736613343,81.0,18.0,Adult,0.3476070528967254,False
68,9,1,1,4,7,2,6,9,3,5,8,2.0,2.0,6.0,9.0,1.0,3.0,4.0,5.0,7.0,8.0,0.0,1,3,,,0.0,False,1.6289,9,True,18.261839736613343,81.0,18.0,Adult,0.3476070528967254,False
68,10,1,1,6,7,3,5,8,2,4,9,3.0,2.0,4.0,9.0,1.0,3.0,5.0,6.0,7.0,8.0,0.0,1,3,,,0.0,False,1.6268,10,True,18.261839736613343,81.0,18.0,Adult,0.3476070528967254,False
